Date,Weekly_Sales,Temperature,Temp_Category
2011-06-10,16302.918830369357,65.23,High
2011-06-10,16302.918830369357,70.02,High
2011-06-10,16302.918830369357,71.45,High
2011-06-10,16302.918830369357,59.85,Low
2011-06-10,16302.918830369357,73.26,High
2011-06-10,16302.918830369357,78.72,High
2011-06-10,16302.918830369357,69.53,High
2011-06-10,16302.918830369357,84.71,High
2011-06-10,16302.918830369357,84.71,High
2011-06-10,16302.918830369357,65.49,High
2011-06-10,16302.918830369357,87.02,High
2011-06-10,16302.918830369357,74.57,High
2011-06-10,16302.918830369357,73.26,High
2011-06-10,16302.918830369357,82.41,High
2011-06-10,16302.918830369357,82.41,High
2011-06-10,16302.918830369357,78.72,High
2011-06-10,16302.918830369357,82.75,High
2011-06-10,16302.918830369357,64.19,High
2011-06-10,16302.918830369357,61.1,Low
2011-06-10,16302.918830369357,84.57,High
2011-06-10,16302.918830369357,85.81,High
2011-06-10,16302.918830369357,61.39,Low
2011-06-10,16302.918830369357,73.88,High
2011-06-17,16111.226407470289,86.41,High
2011-06-17,16111.226407470289,86.53,High
2011-06-17,16111.226407470289,86.96,High
2011-06-17,16111.226407470289,83.51,High
2011-06-17,16111.226407470289,86.84,High
2011-06-17,16111.226407470289,87.08,High
2011-06-17,16111.226407470289,48.79,Low
2011-06-17,16111.226407470289,84.73,High
2011-06-17,16111.226407470289,89.15,High
2011-06-17,16111.226407470289,87.96,High
2011-06-17,16111.226407470289,87.9,High
2011-06-17,16111.226407470289,86.84,High
2011-06-17,16111.226407470289,63.35,High
2011-06-17,16111.226407470289,69.32,High
2011-06-17,16111.226407470289,63.9,High
2011-06-17,16111.226407470289,58.34,Low
2011-06-17,16111.226407470289,56.61,Low
2011-06-17,16111.226407470289,63.23,High
2011-06-17,16111.226407470289,64.02,High
2011-06-17,16111.226407470289,66.41,High
2011-06-17,16111.226407470289,87.54,High
2011-06-17,16111.226407470289,63.97,High
2011-06-17,16111.226407470289,61.06,Low
2011-06-17,16111.226407470289,64.34,High
2011-06-17,16111.226407470289,63.58,High
2011-06-17,16111.226407470289,54.5,Low
2011-06-17,16111.226407470289,67.03,High
2011-06-17,16111.226407470289,86.84,High
2011-06-17,16111.226407470289,63.97,High
2011-06-17,16111.226407470289,87.54,High
2011-06-17,16111.226407470289,87.54,High
2011-06-17,16111.226407470289,67.38,High
2011-06-17,16111.226407470289,91.11,High
2011-06-17,16111.226407470289,76.58,High
2011-06-17,16111.226407470289,67.03,High
2011-06-17,16111.226407470289,84.43,High
2011-06-17,16111.226407470289,84.43,High
2011-06-17,16111.226407470289,86.84,High
2011-06-17,16111.226407470289,85.21,High
2011-06-17,16111.226407470289,59.16,Low
2011-06-17,16111.226407470289,62.3,Low
2011-06-17,16111.226407470289,87.96,High
2011-06-17,16111.226407470289,88.49,High
2011-06-17,16111.226407470289,63.35,High
2011-06-17,16111.226407470289,69.32,High
2011-06-24,15649.418342428376,83.58,High
2011-06-24,15649.418342428376,85.17,High
2011-06-24,15649.418342428376,84.94,High
2011-06-24,15649.418342428376,81.85,High
2011-06-24,15649.418342428376,84.76,High
2011-06-24,15649.418342428376,85.51,High
2011-06-24,15649.418342428376,46.85,Low
2011-06-24,15649.418342428376,83.94,High
2011-06-24,15649.418342428376,86.74,High
2011-06-24,15649.418342428376,90.69,High
2011-06-24,15649.418342428376,86.13,High
2011-06-24,15649.418342428376,88.95,High
2011-06-24,15649.418342428376,66.38,High
2011-06-24,15649.418342428376,74.85,High
2011-06-24,15649.418342428376,69.96,High
2011-06-24,15649.418342428376,54.36,Low
2011-06-24,15649.418342428376,60.99,Low
2011-06-24,15649.418342428376,67.41,High
2011-06-24,15649.418342428376,68.4,High
2011-06-24,15649.418342428376,72.4,High
2011-06-24,15649.418342428376,85.72,High
2011-06-24,15649.418342428376,68.53,High
2011-06-24,15649.418342428376,63.8,High
2011-06-24,15649.418342428376,68.88,High
2011-06-24,15649.418342428376,70.71,High
2011-06-24,15649.418342428376,56.94,Low
2011-06-24,15649.418342428376,72.02,High
2011-06-24,15649.418342428376,88.95,High
2011-06-24,15649.418342428376,68.53,High
2011-06-24,15649.418342428376,85.72,High
2011-06-24,15649.418342428376,85.72,High
2011-06-24,15649.418342428376,65.06,High
2011-06-24,15649.418342428376,94.11,High
2011-06-24,15649.418342428376,77.16,High
2011-06-24,15649.418342428376,72.02,High
2011-06-24,15649.418342428376,83.95,High
2011-06-24,15649.418342428376,83.95,High
2011-06-24,15649.418342428376,88.95,High
2011-06-24,15649.418342428376,84.06,High
2011-06-24,15649.418342428376,62.59,Low
2011-06-24,15649.418342428376,59.54,Low
2011-06-24,15649.418342428376,90.69,High
2011-06-24,15649.418342428376,88.3,High
2011-06-24,15649.418342428376,66.38,High
2011-06-24,15649.418342428376,74.85,High
2011-07-01,16232.862333674513,85.55,High
2011-07-01,16232.862333674513,85.69,High
2011-07-01,16232.862333674513,85.1,High
2011-07-01,16232.862333674513,84.54,High
2011-07-01,16232.862333674513,85.81,High
2011-07-01,16232.862333674513,87.0,High
2011-07-01,16232.862333674513,58.54,Low
2011-07-01,16232.862333674513,87.26,High
2011-07-01,16232.862333674513,89.14,High
2011-07-01,16232.862333674513,95.36,High
2011-07-01,16232.862333674513,86.43,High
2011-07-01,16232.862333674513,89.85,High
2011-07-01,16232.862333674513,74.29,High
2011-07-01,16232.862333674513,74.04,High
2011-07-01,16232.862333674513,67.43,High
2011-07-01,16232.862333674513,63.59,High
2011-07-01,16232.862333674513,67.39,High
2011-07-01,16232.862333674513,69.75,High
2011-07-01,16232.862333674513,67.64,High
2011-07-01,16232.862333674513,69.66,High
2011-07-01,16232.862333674513,87.57,High
2011-07-01,16232.862333674513,70.8,High
2011-07-01,16232.862333674513,65.65,High
2011-07-01,16232.862333674513,70.27,High
2011-07-01,16232.862333674513,66.61,High
2011-07-01,16232.862333674513,59.89,Low
2011-07-01,16232.862333674513,73.76,High
2011-07-01,16232.862333674513,89.85,High
2011-07-01,16232.862333674513,70.8,High
2011-07-01,16232.862333674513,87.57,High
2011-07-01,16232.862333674513,87.57,High
2011-07-01,16232.862333674513,72.86,High
2011-07-01,16232.862333674513,98.43,High
2011-07-01,16232.862333674513,81.96,High
2011-07-01,16232.862333674513,73.76,High
2011-07-01,16232.862333674513,85.33,High
2011-07-01,16232.862333674513,85.33,High
2011-07-01,16232.862333674513,89.85,High
2011-07-01,16232.862333674513,84.93,High
2011-07-01,16232.862333674513,65.25,High
2011-07-01,16232.862333674513,67.01,High
2011-07-01,16232.862333674513,95.36,High
2011-07-01,16232.862333674513,91.36,High
2011-07-01,16232.862333674513,74.29,High
2011-07-01,16232.862333674513,74.04,High
2011-07-08,16328.64680313886,85.83,High
2011-07-08,16328.64680313886,87.7,High
2011-07-08,16328.64680313886,85.38,High
2011-07-08,16328.64680313886,84.59,High
2011-07-08,16328.64680313886,86.64,High
2011-07-08,16328.64680313886,88.36,High
2011-07-08,16328.64680313886,59.08,Low
2011-07-08,16328.64680313886,83.57,High
2011-07-08,16328.64680313886,89.04,High
2011-07-08,16328.64680313886,88.57,High
2011-07-08,16328.64680313886,87.17,High
2011-07-08,16328.64680313886,89.9,High
2011-07-08,16328.64680313886,77.3,High
2011-07-08,16328.64680313886,77.49,High
2011-07-08,16328.64680313886,73.47,High
2011-07-08,16328.64680313886,65.0,High
2011-07-08,16328.64680313886,70.6,High
2011-07-08,16328.64680313886,73.12,High
2011-07-08,16328.64680313886,73.2,High
2011-07-08,16328.64680313886,74.69,High
2011-07-08,16328.64680313886,89.16,High
2011-07-08,16328.64680313886,74.22,High
2011-07-08,16328.64680313886,69.92,High
2011-07-08,16328.64680313886,72.56,High
2011-07-08,16328.64680313886,71.64,High
2011-07-08,16328.64680313886,63.34,High
2011-07-08,16328.64680313886,76.87,High
2011-07-08,16328.64680313886,89.9,High
2011-07-08,16328.64680313886,74.22,High
2011-07-08,16328.64680313886,89.16,High
2011-07-08,16328.64680313886,89.16,High
2011-07-08,16328.64680313886,72.56,High
2011-07-08,16328.64680313886,96.44,High
2011-07-08,16328.64680313886,80.84,High
2011-07-08,16328.64680313886,76.87,High
2011-07-08,16328.64680313886,84.71,High
2011-07-08,16328.64680313886,84.71,High
2011-07-08,16328.64680313886,89.9,High
2011-07-08,16328.64680313886,84.33,High
2011-07-08,16328.64680313886,67.86,High
2011-07-08,16328.64680313886,68.49,High
2011-07-08,16328.64680313886,88.57,High
2011-07-08,16328.64680313886,87.02,High
2011-07-08,16328.64680313886,77.3,High
2011-07-08,16328.64680313886,77.49,High
2011-07-15,15566.323502051984,88.54,High
2011-07-15,15566.323502051984,89.83,High
2011-07-15,15566.323502051984,87.14,High
2011-07-15,15566.323502051984,83.27,High
2011-07-15,15566.323502051984,88.64,High
2011-07-15,15566.323502051984,88.93,High
2011-07-15,15566.323502051984,54.37,Low
2011-07-15,15566.323502051984,84.26,High
2011-07-15,15566.323502051984,90.45,High
2011-07-15,15566.323502051984,86.01,High
2011-07-15,15566.323502051984,88.3,High
2011-07-15,15566.323502051984,88.1,High
2011-07-15,15566.323502051984,75.59,High
2011-07-15,15566.323502051984,78.47,High
2011-07-15,15566.323502051984,73.34,High
2011-07-15,15566.323502051984,65.16,High
2011-07-15,15566.323502051984,67.93,High
2011-07-15,15566.323502051984,74.36,High
2011-07-15,15566.323502051984,73.7,High
2011-07-15,15566.323502051984,74.88,High
2011-07-15,15566.323502051984,91.05,High
2011-07-15,15566.323502051984,75.2,High
2011-07-15,15566.323502051984,69.8,High
2011-07-15,15566.323502051984,74.43,High
2011-07-15,15566.323502051984,72.67,High
2011-07-15,15566.323502051984,64.43,High
2011-07-15,15566.323502051984,77.83,High
2011-07-15,15566.323502051984,88.1,High
2011-07-15,15566.323502051984,75.2,High
2011-07-15,15566.323502051984,91.05,High
2011-07-15,15566.323502051984,91.05,High
2011-07-15,15566.323502051984,70.55,High
2011-07-15,15566.323502051984,92.83,High
2011-07-15,15566.323502051984,78.09,High
2011-07-15,15566.323502051984,77.83,High
2011-07-15,15566.323502051984,85.63,High
2011-07-15,15566.323502051984,85.63,High
2011-07-15,15566.323502051984,88.1,High
2011-07-15,15566.323502051984,85.96,High
2011-07-15,15566.323502051984,68.9,High
2011-07-15,15566.323502051984,68.18,High
2011-07-15,15566.323502051984,86.01,High
2011-07-15,15566.323502051984,84.67,High
2011-07-15,15566.323502051984,75.59,High
2011-07-15,15566.323502051984,78.47,High
2011-07-22,15526.204180384088,85.77,High
2011-07-22,15526.204180384088,89.34,High
2011-07-22,15526.204180384088,86.19,High
2011-07-22,15526.204180384088,82.84,High
2011-07-22,15526.204180384088,86.97,High
2011-07-22,15526.204180384088,88.06,High
2011-07-22,15526.204180384088,56.22,Low
2011-07-22,15526.204180384088,85.46,High
2011-07-22,15526.204180384088,89.08,High
2011-07-22,15526.204180384088,88.59,High
2011-07-22,15526.204180384088,87.8,High
2011-07-22,15526.204180384088,91.17,High
2011-07-22,15526.204180384088,78.5,High
2011-07-22,15526.204180384088,82.33,High
2011-07-22,15526.204180384088,79.97,High
2011-07-22,15526.204180384088,65.36,High
2011-07-22,15526.204180384088,69.82,High
2011-07-22,15526.204180384088,78.68,High
2011-07-22,15526.204180384088,79.37,High
2011-07-22,15526.204180384088,78.89,High
2011-07-22,15526.204180384088,90.27,High
2011-07-22,15526.204180384088,77.79,High
2011-07-22,15526.204180384088,76.74,High
2011-07-22,15526.204180384088,79.29,High
2011-07-22,15526.204180384088,78.1,High
2011-07-22,15526.204180384088,69.52,High
2011-07-22,15526.204180384088,82.28,High
2011-07-22,15526.204180384088,91.17,High
2011-07-22,15526.204180384088,77.79,High
2011-07-22,15526.204180384088,90.27,High
2011-07-22,15526.204180384088,90.27,High
2011-07-22,15526.204180384088,76.0,High
2011-07-22,15526.204180384088,97.17,High
2011-07-22,15526.204180384088,80.75,High
2011-07-22,15526.204180384088,82.28,High
2011-07-22,15526.204180384088,83.31,High
2011-07-22,15526.204180384088,83.31,High
2011-07-22,15526.204180384088,91.17,High
2011-07-22,15526.204180384088,84.6,High
2011-07-22,15526.204180384088,73.34,High
2011-07-22,15526.204180384088,74.11,High
2011-07-22,15526.204180384088,88.59,High
2011-07-22,15526.204180384088,88.58,High
2011-07-22,15526.204180384088,78.5,High
2011-07-22,15526.204180384088,82.33,High
2011-07-29,14965.150489893798,86.83,High
2011-07-29,14965.150489893798,90.07,High
2011-07-29,14965.150489893798,88.07,High
2011-07-29,14965.150489893798,84.36,High
2011-07-29,14965.150489893798,89.42,High
2011-07-29,14965.150489893798,90.22,High
2011-07-29,14965.150489893798,56.66,Low
2011-07-29,14965.150489893798,86.46,High
2011-07-29,14965.150489893798,91.1,High
2011-07-29,14965.150489893798,86.75,High
2011-07-29,14965.150489893798,89.46,High
2011-07-29,14965.150489893798,93.29,High
2011-07-29,14965.150489893798,77.62,High
2011-07-29,14965.150489893798,81.31,High
2011-07-29,14965.150489893798,74.67,High
2011-07-29,14965.150489893798,66.84,High
2011-07-29,14965.150489893798,68.59,High
2011-07-29,14965.150489893798,73.85,High
2011-07-29,14965.150489893798,74.86,High
2011-07-29,14965.150489893798,77.47,High
2011-07-29,14965.150489893798,91.56,High
2011-07-29,14965.150489893798,75.32,High
2011-07-29,14965.150489893798,69.55,High
2011-07-29,14965.150489893798,74.84,High
2011-07-29,14965.150489893798,74.72,High
2011-07-29,14965.150489893798,63.32,High
2011-07-29,14965.150489893798,79.41,High
2011-07-29,14965.150489893798,93.29,High
2011-07-29,14965.150489893798,75.32,High
2011-07-29,14965.150489893798,91.56,High
2011-07-29,14965.150489893798,91.56,High
2011-07-29,14965.150489893798,75.91,High
2011-07-29,14965.150489893798,95.28,High
2011-07-29,14965.150489893798,78.04,High
2011-07-29,14965.150489893798,79.41,High
2011-07-29,14965.150489893798,84.99,High
2011-07-29,14965.150489893798,84.99,High
2011-07-29,14965.150489893798,93.29,High
2011-07-29,14965.150489893798,86.24,High
2011-07-29,14965.150489893798,67.45,High
2011-07-29,14965.150489893798,71.3,High
2011-07-29,14965.150489893798,86.75,High
2011-07-29,14965.150489893798,83.43,High
2011-07-29,14965.150489893798,77.62,High
2011-07-29,14965.150489893798,81.31,High
2011-08-05,16393.126312734723,91.65,High
2011-08-05,16393.126312734723,93.34,High
2011-08-05,16393.126312734723,88.45,High
2011-08-05,16393.126312734723,86.09,High
2011-08-05,16393.126312734723,91.07,High
2011-08-05,16393.126312734723,91.46,High
2011-08-05,16393.126312734723,55.91,Low
2011-08-05,16393.126312734723,85.15,High
2011-08-05,16393.126312734723,91.52,High
2011-08-05,16393.126312734723,89.8,High
2011-08-05,16393.126312734723,90.04,High
2011-08-05,16393.126312734723,90.61,High
2011-08-05,16393.126312734723,75.56,High
2011-08-05,16393.126312734723,78.22,High
2011-08-05,16393.126312734723,73.63,High
2011-08-05,16393.126312734723,63.96,High
2011-08-05,16393.126312734723,65.71,High
2011-08-05,16393.126312734723,74.58,High
2011-08-05,16393.126312734723,73.84,High
2011-08-05,16393.126312734723,77.8,High
2011-08-05,16393.126312734723,94.22,High
2011-08-05,16393.126312734723,75.33,High
2011-08-05,16393.126312734723,69.53,High
2011-08-05,16393.126312734723,74.64,High
2011-08-05,16393.126312734723,74.0,High
2011-08-05,16393.126312734723,63.16,High
2011-08-05,16393.126312734723,78.14,High
2011-08-05,16393.126312734723,90.61,High
2011-08-05,16393.126312734723,75.33,High
2011-08-05,16393.126312734723,94.22,High
2011-08-05,16393.126312734723,94.22,High
2011-08-05,16393.126312734723,74.83,High
2011-08-05,16393.126312734723,96.93,High
2011-08-05,16393.126312734723,76.71,High
2011-08-05,16393.126312734723,78.14,High
2011-08-05,16393.126312734723,86.71,High
2011-08-05,16393.126312734723,86.71,High
2011-08-05,16393.126312734723,90.61,High
2011-08-05,16393.126312734723,87.73,High
2011-08-05,16393.126312734723,68.1,High
2011-08-05,16393.126312734723,72.19,High
2011-08-05,16393.126312734723,89.8,High
2011-08-05,16393.126312734723,87.47,High
2011-08-05,16393.126312734723,75.56,High
2011-08-05,16393.126312734723,78.22,High
2011-08-12,15774.068625511596,90.76,High
2011-08-12,15774.068625511596,91.58,High
2011-08-12,15774.068625511596,88.88,High
2011-08-12,15774.068625511596,82.98,High
2011-08-12,15774.068625511596,90.16,High
2011-08-12,15774.068625511596,90.49,High
2011-08-12,15774.068625511596,54.56,Low
2011-08-12,15774.068625511596,86.05,High
2011-08-12,15774.068625511596,91.63,High
2011-08-12,15774.068625511596,85.61,High
2011-08-12,15774.068625511596,90.3,High
2011-08-12,15774.068625511596,91.04,High
2011-08-12,15774.068625511596,75.95,High
2011-08-12,15774.068625511596,77.0,High
2011-08-12,15774.068625511596,70.63,High
2011-08-12,15774.068625511596,67.09,High
2011-08-12,15774.068625511596,64.79,High
2011-08-12,15774.068625511596,73.57,High
2011-08-12,15774.068625511596,70.92,High
2011-08-12,15774.068625511596,73.52,High
2011-08-12,15774.068625511596,92.32,High
2011-08-12,15774.068625511596,74.69,High
2011-08-12,15774.068625511596,69.86,High
2011-08-12,15774.068625511596,72.52,High
2011-08-12,15774.068625511596,70.93,High
2011-08-12,15774.068625511596,62.99,High
2011-08-12,15774.068625511596,76.67,High
2011-08-12,15774.068625511596,91.04,High
2011-08-12,15774.068625511596,74.69,High
2011-08-12,15774.068625511596,92.32,High
2011-08-12,15774.068625511596,92.32,High
2011-08-12,15774.068625511596,74.2,High
2011-08-12,15774.068625511596,96.0,High
2011-08-12,15774.068625511596,80.23,High
2011-08-12,15774.068625511596,76.67,High
2011-08-12,15774.068625511596,87.64,High
2011-08-12,15774.068625511596,87.64,High
2011-08-12,15774.068625511596,91.04,High
2011-08-12,15774.068625511596,88.27,High
2011-08-12,15774.068625511596,68.3,High
2011-08-12,15774.068625511596,67.65,High
2011-08-12,15774.068625511596,85.61,High
2011-08-12,15774.068625511596,86.64,High
2011-08-12,15774.068625511596,75.95,High
2011-08-12,15774.068625511596,77.0,High
2011-08-19,15888.028316965798,89.94,High
2011-08-19,15888.028316965798,89.86,High
2011-08-19,15888.028316965798,88.44,High
2011-08-19,15888.028316965798,82.77,High
2011-08-19,15888.028316965798,89.35,High
2011-08-19,15888.028316965798,89.26,High
2011-08-19,15888.028316965798,56.06,Low
2011-08-19,15888.028316965798,82.92,High
2011-08-19,15888.028316965798,85.8,High
2011-08-19,15888.028316965798,87.4,High
2011-08-19,15888.028316965798,89.51,High
2011-08-19,15888.028316965798,91.74,High
2011-08-19,15888.028316965798,76.68,High
2011-08-19,15888.028316965798,72.98,High
2011-08-19,15888.028316965798,70.41,High
2011-08-19,15888.028316965798,68.83,High
2011-08-19,15888.028316965798,67.59,High
2011-08-19,15888.028316965798,69.24,High
2011-08-19,15888.028316965798,71.14,High
2011-08-19,15888.028316965798,71.25,High
2011-08-19,15888.028316965798,90.11,High
2011-08-19,15888.028316965798,71.3,High
2011-08-19,15888.028316965798,67.09,High
2011-08-19,15888.028316965798,69.93,High
2011-08-19,15888.028316965798,68.09,High
2011-08-19,15888.028316965798,60.58,Low
2011-08-19,15888.028316965798,72.97,High
2011-08-19,15888.028316965798,91.74,High
2011-08-19,15888.028316965798,71.3,High
2011-08-19,15888.028316965798,90.11,High
2011-08-19,15888.028316965798,90.11,High
2011-08-19,15888.028316965798,73.72,High
2011-08-19,15888.028316965798,95.89,High
2011-08-19,15888.028316965798,77.08,High
2011-08-19,15888.028316965798,72.97,High
2011-08-19,15888.028316965798,87.24,High
2011-08-19,15888.028316965798,87.24,High
2011-08-19,15888.028316965798,91.74,High
2011-08-19,15888.028316965798,87.93,High
2011-08-19,15888.028316965798,64.05,High
2011-08-19,15888.028316965798,70.55,High
2011-08-19,15888.028316965798,87.4,High
2011-08-19,15888.028316965798,82.08,High
2011-08-19,15888.028316965798,76.68,High
2011-08-19,15888.028316965798,72.98,High
2011-08-26,16068.095035581158,87.96,High
2011-08-26,16068.095035581158,90.45,High
2011-08-26,16068.095035581158,87.67,High
2011-08-26,16068.095035581158,81.47,High
2011-08-26,16068.095035581158,89.18,High
2011-08-26,16068.095035581158,90.07,High
2011-08-26,16068.095035581158,57.6,Low
2011-08-26,16068.095035581158,84.69,High
2011-08-26,16068.095035581158,88.95,High
2011-08-26,16068.095035581158,91.59,High
2011-08-26,16068.095035581158,89.09,High
2011-08-26,16068.095035581158,94.61,High
2011-08-26,16068.095035581158,81.53,High
2011-08-26,16068.095035581158,72.55,High
2011-08-26,16068.095035581158,69.19,High
2011-08-26,16068.095035581158,67.51,High
2011-08-26,16068.095035581158,72.04,High
2011-08-26,16068.095035581158,70.32,High
2011-08-26,16068.095035581158,69.34,High
2011-08-26,16068.095035581158,70.15,High
2011-08-26,16068.095035581158,92.07,High
2011-08-26,16068.095035581158,72.22,High
2011-08-26,16068.095035581158,67.04,High
2011-08-26,16068.095035581158,69.94,High
2011-08-26,16068.095035581158,66.8,High
2011-08-26,16068.095035581158,61.1,Low
2011-08-26,16068.095035581158,72.88,High
2011-08-26,16068.095035581158,94.61,High
2011-08-26,16068.095035581158,72.22,High
2011-08-26,16068.095035581158,92.07,High
2011-08-26,16068.095035581158,92.07,High
2011-08-26,16068.095035581158,75.64,High
2011-08-26,16068.095035581158,99.66,High
2011-08-26,16068.095035581158,77.27,High
2011-08-26,16068.095035581158,72.88,High
2011-08-26,16068.095035581158,86.02,High
2011-08-26,16068.095035581158,86.02,High
2011-08-26,16068.095035581158,94.61,High
2011-08-26,16068.095035581158,86.49,High
2011-08-26,16068.095035581158,65.01,High
2011-08-26,16068.095035581158,71.61,High
2011-08-26,16068.095035581158,91.59,High
2011-08-26,16068.095035581158,87.43,High
2011-08-26,16068.095035581158,81.53,High
2011-08-26,16068.095035581158,72.55,High
2011-09-02,15387.122166836216,87.83,High
2011-09-02,15387.122166836216,89.64,High
2011-09-02,15387.122166836216,89.12,High
2011-09-02,15387.122166836216,77.99,High
2011-09-02,15387.122166836216,90.38,High
2011-09-02,15387.122166836216,91.22,High
2011-09-02,15387.122166836216,53.4,Low
2011-09-02,15387.122166836216,84.77,High
2011-09-02,15387.122166836216,89.33,High
2011-09-02,15387.122166836216,91.61,High
2011-09-02,15387.122166836216,91.44,High
2011-09-02,15387.122166836216,93.66,High
2011-09-02,15387.122166836216,77.0,High
2011-09-02,15387.122166836216,70.63,High
2011-09-02,15387.122166836216,67.63,High
2011-09-02,15387.122166836216,63.44,High
2011-09-02,15387.122166836216,69.31,High
2011-09-02,15387.122166836216,68.23,High
2011-09-02,15387.122166836216,69.27,High
2011-09-02,15387.122166836216,70.82,High
2011-09-02,15387.122166836216,91.94,High
2011-09-02,15387.122166836216,69.16,High
2011-09-02,15387.122166836216,65.33,High
2011-09-02,15387.122166836216,68.14,High
2011-09-02,15387.122166836216,67.2,High
2011-09-02,15387.122166836216,59.67,Low
2011-09-02,15387.122166836216,71.44,High
2011-09-02,15387.122166836216,93.66,High
2011-09-02,15387.122166836216,69.16,High
2011-09-02,15387.122166836216,91.94,High
2011-09-02,15387.122166836216,91.94,High
2011-09-02,15387.122166836216,74.6,High
2011-09-02,15387.122166836216,99.2,High
2011-09-02,15387.122166836216,78.24,High
2011-09-02,15387.122166836216,71.44,High
2011-09-02,15387.122166836216,87.5,High
2011-09-02,15387.122166836216,87.5,High
2011-09-02,15387.122166836216,93.66,High
2011-09-02,15387.122166836216,88.65,High
2011-09-02,15387.122166836216,63.79,High
2011-09-02,15387.122166836216,70.37,High
2011-09-02,15387.122166836216,91.61,High
2011-09-02,15387.122166836216,87.84,High
2011-09-02,15387.122166836216,77.0,High
2011-09-02,15387.122166836216,70.63,High
2011-09-09,15809.06948275862,76.0,High
2011-09-09,15809.06948275862,77.97,High
2011-09-09,15809.06948275862,81.72,High
2011-09-09,15809.06948275862,73.34,High
2011-09-09,15809.06948275862,79.04,High
2011-09-09,15809.06948275862,80.21,High
2011-09-09,15809.06948275862,45.61,Low
2011-09-09,15809.06948275862,69.01,High
2011-09-09,15809.06948275862,75.65,High
2011-09-09,15809.06948275862,89.06,High
2011-09-09,15809.06948275862,84.91,High
2011-09-09,15809.06948275862,88.0,High
2011-09-09,15809.06948275862,70.19,High
2011-09-09,15809.06948275862,71.48,High
2011-09-09,15809.06948275862,67.59,High
2011-09-09,15809.06948275862,56.99,Low
2011-09-09,15809.06948275862,61.94,Low
2011-09-09,15809.06948275862,68.11,High
2011-09-09,15809.06948275862,68.28,High
2011-09-09,15809.06948275862,68.74,High
2011-09-09,15809.06948275862,78.87,High
2011-09-09,15809.06948275862,69.14,High
2011-09-09,15809.06948275862,66.04,High
2011-09-09,15809.06948275862,68.32,High
2011-09-09,15809.06948275862,67.51,High
2011-09-09,15809.06948275862,60.98,Low
2011-09-09,15809.06948275862,70.93,High
2011-09-09,15809.06948275862,88.0,High
2011-09-09,15809.06948275862,69.14,High
2011-09-09,15809.06948275862,78.87,High
2011-09-09,15809.06948275862,78.87,High
2011-09-09,15809.06948275862,61.24,Low
2011-09-09,15809.06948275862,96.22,High
2011-09-09,15809.06948275862,70.05,High
2011-09-09,15809.06948275862,70.93,High
2011-09-09,15809.06948275862,77.94,High
2011-09-09,15809.06948275862,77.94,High
2011-09-09,15809.06948275862,88.0,High
2011-09-09,15809.06948275862,79.15,High
2011-09-09,15809.06948275862,64.83,High
2011-09-09,15809.06948275862,58.31,Low
2011-09-09,15809.06948275862,89.06,High
2011-09-09,15809.06948275862,79.29,High
2011-09-09,15809.06948275862,70.19,High
2011-09-09,15809.06948275862,71.48,High
2011-09-16,14865.56689748812,79.94,High
2011-09-16,14865.56689748812,78.85,High
2011-09-16,14865.56689748812,83.63,High
2011-09-16,14865.56689748812,72.76,High
2011-09-16,14865.56689748812,83.55,High
2011-09-16,14865.56689748812,84.94,High
2011-09-16,14865.56689748812,43.67,Low
2011-09-16,14865.56689748812,69.09,High
2011-09-16,14865.56689748812,77.95,High
2011-09-16,14865.56689748812,77.49,High
2011-09-16,14865.56689748812,85.11,High
2011-09-16,14865.56689748812,76.36,High
2011-09-16,14865.56689748812,67.54,High
2011-09-16,14865.56689748812,69.17,High
2011-09-16,14865.56689748812,62.1,Low
2011-09-16,14865.56689748812,53.68,Low
2011-09-16,14865.56689748812,61.48,Low
2011-09-16,14865.56689748812,66.23,High
2011-09-16,14865.56689748812,62.76,High
2011-09-16,14865.56689748812,64.02,High
2011-09-16,14865.56689748812,80.62,High
2011-09-16,14865.56689748812,68.08,High
2011-09-16,14865.56689748812,60.52,Low
2011-09-16,14865.56689748812,65.56,High
2011-09-16,14865.56689748812,62.05,Low
2011-09-16,14865.56689748812,55.19,Low
2011-09-16,14865.56689748812,69.65,High
2011-09-16,14865.56689748812,76.36,High
2011-09-16,14865.56689748812,68.08,High
2011-09-16,14865.56689748812,80.62,High
2011-09-16,14865.56689748812,80.62,High
2011-09-16,14865.56689748812,60.88,Low
2011-09-16,14865.56689748812,85.79,High
2011-09-16,14865.56689748812,64.94,High
2011-09-16,14865.56689748812,69.65,High
2011-09-16,14865.56689748812,82.06,High
2011-09-16,14865.56689748812,82.06,High
2011-09-16,14865.56689748812,76.36,High
2011-09-16,14865.56689748812,83.11,High
2011-09-16,14865.56689748812,58.28,Low
2011-09-16,14865.56689748812,54.82,Low
2011-09-16,14865.56689748812,77.49,High
2011-09-16,14865.56689748812,77.17,High
2011-09-16,14865.56689748812,67.54,High
2011-09-16,14865.56689748812,69.17,High
2011-09-23,14446.431088941494,75.8,High
2011-09-23,14446.431088941494,75.58,High
2011-09-23,14446.431088941494,80.19,High
2011-09-23,14446.431088941494,69.23,High
2011-09-23,14446.431088941494,78.01,High
2011-09-23,14446.431088941494,78.49,High
2011-09-23,14446.431088941494,43.67,Low
2011-09-23,14446.431088941494,68.72,High
2011-09-23,14446.431088941494,74.42,High
2011-09-23,14446.431088941494,82.51,High
